,Preço do aluguel (escala log)
23937,6.424869023905388
17265,5.455321115357702
15121,4.969813299576001
25794,5.68697535633982
25649,5.886104031450156
679,5.6937321388027
26591,6.501289670540389
15911,5.017279836814924
8599,5.84354441703136
18623,5.459585514144159
16400,7.591357046698551
17681,5.030437921392435
9745,6.186208623900494
2882,6.82001636467413
29133,5.147494476813453
20727,6.293419278846481
20332,5.181783550292085
20412,5.14166355650266
13597,5.869296913133774
19714,5.811140992976701
20037,4.969813299576001
13973,6.660575149839686
22137,5.958424693029782
1295,6.81783057145415
8875,5.087596335232384
16350,5.337538079701318
6208,7.313886831633462
25178,7.090909822079984
21958,5.231108616854587
14449,5.863631175598097
18596,5.680172609017068
7360,8.594339400592892
21307,6.214608098422191
17486,5.459585514144159
18151,8.18060094759445
12221,4.61512051684126
5981,5.267858159063328
18483,6.9363427358340495
590,6.90875477931522
25027,4.955827057601261
4228,6.0063531596017325
11881,5.303304908059076
28526,5.641907070938114
6569,5.472270673671475
18346,5.594711379601839
29358,7.165493475060845
20755,5.081404364984463
5265,5.8664680569332965
18490,5.147494476813453
3136,5.765191102784844
12071,6.030685260261263
15977,7.208600337960199
24279,6.90875477931522
11638,7.20414929203594
20086,5.442417710521793
8379,7.669961995473577
15814,4.875197323201151
9695,5.493061443340548
15314,5.783825182329737
4316,5.87493073085203
4674,6.803505257608338
14639,5.662960480135946
8968,7.383368146992383
9982,5.278114659230517
17246,6.329720905522696
11183,5.4638318050256105
20204,5.703782474656201
4764,7.036148493750536
11517,6.672032945461067
20835,5.564520407322694
11041,6.734591659972948
17967,6.760414691083428
824,6.016157159698354
12443,5.924255797414532
21722,5.739792912179234
3275,6.761572768804055
26041,5.389071729816501
22575,6.063785208687608
25424,5.53338948872752
20926,7.653969180478774
4876,5.003946305945459
9717,5.849324779946859
6608,6.089044875446846
5089,5.746203190540153
16831,6.214608098422191
20038,6.621405651764134
2256,6.313548046277095
1744,5.8888779583328805
16254,5.262690188904886
19509,6.470799503782602
16042,7.61085279039525
868,7.090909822079984
17155,6.025865973825314
15936,5.8888779583328805
28442,6.648984550024776
15213,7.960323629148839
22160,5.278114659230517
3280,5.707110264748875
22843,6.214608098422191
8785,4.61512051684126
7140,5.438079308923196
16039,5.958424693029782
27887,5.762051382780177
13606,6.77078942390898
13697,5.950642552587727
21296,5.293304824724492
3524,5.198497031265826
9981,4.997212273764115
14341,7.313886831633462
5079,5.147494476813453
2558,6.246106765481563
19748,6.53813982376767
1773,5.602118820879701
22213,6.99117688712121
8520,4.442651256490317
19415,5.811140992976701
8667,8.071218539969863
7319,5.899897353582492
4473,7.438971592395862
24347,6.957497370876951
21105,5.19295685089021
17867,5.25227342804663
24257,5.564520407322694
9935,6.677083461247136
27531,5.7899601708972535
19314,5.017279836814924
18264,4.77912349311153
2016,5.075173815233827
11709,6.852242569051878
27295,5.3471075307174685
28866,5.14166355650266
3605,6.306275286948016
16399,6.46302945692067
9452,5.652489180268651
4604,4.74493212836325
11588,6.018593214496234
6147,6.6039438246004725
15660,6.951772164398911
19006,7.390798521735676
24638,5.298317366548036
13443,4.955827057601261
25560,6.385194398997726
131,5.081404364984463
29304,5.093750200806762
4643,5.860786223465865
17776,5.135798437050262
497,6.16541785423142
10528,7.496097345175956
24605,5.1647859739235145
4826,5.7899601708972535
17998,5.921578419643816
27022,5.860786223465865
13402,5.755742213586912
13461,6.376726947898627
27564,5.429345628954441
23619,6.244166900663736
9395,5.971261839790462
20123,5.3981627015177525
12447,5.552959584921617
10252,6.957497370876951
28745,5.828945617610208
7173,6.63200177739563
25190,5.583496308781699
763,7.283448228756631
25073,5.493061443340548
18498,5.69035945432406
23169,5.932245187448011
5066,5.655991810819852
6840,6.434546518787453
12731,5.998936561946683
1953,6.90875477931522
13587,6.214608098422191
20751,6.028278520230698
25469,6.439350371100098
23623,5.932245187448011
8507,5.3981627015177525
21769,5.783825182329737
6412,6.752270376141742
15664,4.912654885736052
9759,5.484796933490655
14817,5.420534999272286
14278,5.910796644040527
21093,5.521460917862246
15,5.942799375126701
27931,5.820082930352362
13871,6.90875477931522
3952,5.602118820879701
309,5.521460917862246
9675,5.231108616854587
21696,5.272999558563747
14228,5.017279836814924
2517,6.126869184114185
21371,5.075173815233827
2128,6.398594934535208
19544,5.521460917862246
4866,5.3471075307174685
722,9.945396955613338
28689,6.496774990185863
1111,5.198497031265826
21934,6.111467339502679
25765,5.793013608384144
637,5.568344503761097
28053,6.12029741895095
27573,6.030685260261263
8888,6.498282149476434
9814,5.8522024797744745
2228,5.303304908059076
7380,4.875197323201151
18846,6.428105272684596
7879,5.680172609017068
15347,6.763884908562435
16454,5.968707559985366
7878,6.661854740545311
16038,5.43372200355424
25789,5.5053315359323625
4210,6.755768921984255
24228,4.997212273764115
20812,5.638354669333745
7377,5.648974238161206
2010,4.700480365792417
27785,5.683579767338681
22827,6.001414877961151
21457,4.948759890378168
10190,6.580639137284949
21622,5.147494476813453
1902,5.942799375126701
10281,6.608000625296087
27780,4.5217885770490405
3759,7.8826922062890254
28825,5.68697535633982
6249,7.090909822079984
6047,5.25227342804663
2957,6.579251212010101
6907,5.472270673671475
9751,5.634789603169249
19603,5.921578419643816
27711,4.997212273764115
7078,6.049733455231958
9114,5.8888779583328805
944,6.90875477931522
29352,5.805134968916488
21623,7.646353722445999
21752,5.673323267171493
9780,6.726233402358747
25734,6.018593214496234
5977,5.749392985908253
11520,5.501258210544727
8062,5.3706380281276624
25077,5.638354669333745
8559,5.662960480135946
27884,5.484796933490655
21753,4.948759890378168
28981,5.717027701406222
16954,7.684324067681155
13786,4.634728988229636
2218,6.976348070447749
4313,5.37989735354046
27070,7.360739903058278
9352,6.054439346269371
10204,5.41164605185504
10807,5.860786223465865
6765,4.61512051684126
2945,7.835579246669965
3188,7.356279876550748
8031,7.273092595999522
16568,4.795790545596741
10074,5.278114659230517
21283,5.393627546352362
19591,5.278114659230517
17585,5.752572638825633
26521,5.869296913133774
24850,5.7745515455444085
8784,5.170483995038151
20023,5.91350300563827
8463,5.484796933490655
3925,6.255750041753367
8730,4.394449154672439
22854,4.691347882229144
21614,5.638354669333745
1360,6.584791392385716
5950,6.601230118728877
9143,4.962844630259907
27280,5.525452939131784
15255,5.697093486505405
15539,6.802394763324311
4905,6.261491684321042
15256,6.230481447578482
21015,4.976733742420574
23851,5.918893854273146
2341,7.155396301896734
17837,5.1298987149230735
10502,6.129050210060545
528,5.560681631015528
11659,7.313886831633462
2369,7.364547014255642
21498,4.882801922586371
11647,5.814130531825066
19272,6.1463292576688975
13412,5.8971538676367405
2631,8.069655306886165
11226,5.631211781821365
27737,5.236441962829949
29209,5.298317366548036
17693,6.186208623900494
303,5.814130531825066
4162,5.993961427306569
20115,6.373319789577012
4536,5.575949103146316
4597,4.61512051684126
11540,7.126087273299125
9470,6.558197802812269
28280,7.43955930913332
14903,5.6937321388027
25347,6.190315405853148
20579,5.017279836814924
23750,4.941642422609304
24007,6.81783057145415
14885,5.267858159063328
25270,7.968665700466235
18487,5.666426688112432
3909,6.12029741895095
15919,6.295266001439646
2019,6.253828811575473
27756,6.023447592961033
567,5.3981627015177525
24658,6.90875477931522
27182,5.318119993844216
4486,6.2166061010848646
14404,6.395261598115449
28593,4.976733742420574
20129,5.356586274672012
18915,5.83773044716594
2570,5.598421958998375
13242,5.583496308781699
11278,5.860786223465865
13526,5.204006687076795
26077,6.745236349484363
11802,5.43372200355424
15909,5.564520407322694
3283,6.597145701886651
26480,5.932245187448011
24473,5.666426688112432
6574,5.541263545158426
7803,5.493061443340548
29072,5.389071729816501
12566,6.755768921984255
7956,6.81783057145415
27588,5.081404364984463
25367,5.476463551931511
158,5.375278407684165
15853,6.90875477931522
25357,5.796057750765372
6702,5.0238805208462765
18405,6.150602768446279
2060,7.844240718141811
881,6.1675164908883415
14063,5.135798437050262
25262,5.996452088619021
26707,5.823045895483019
15739,5.420534999272286
4883,5.318119993844216
17282,5.968707559985366
6762,7.307202314764738
6615,5.017279836814924
4802,6.840546529288687
25837,5.662960480135946
23980,5.53338948872752
6299,6.928537818164665
4179,6.359573868672378
24711,6.447305862541213
15618,5.0369526024136295
8600,6.803505257608338
18833,5.981414211254481
22277,4.51085950651685
11519,5.402677381872279
2058,6.39024066706535
23883,5.855071922202427
26798,7.170888478512505
23373,6.490723534502507
6339,6.38856140554563
14690,5.929589143389895
21941,5.768320995793772
9839,6.576469569048224
16738,5.968707559985366
14732,5.501258210544727
23018,7.065613363597717
13771,6.104793232414985
15074,6.111467339502679
22805,5.713732805509369
23233,5.517452896464707
18910,6.769641976852503
642,5.545177444479562
18067,5.8888779583328805
11043,6.570882962339584
21674,5.860786223465865
21134,5.389071729816501
4781,6.028278520230698
6579,5.517452896464707
3723,6.084499413075172
11930,5.638354669333745
1400,5.3981627015177525
521,5.093750200806762
4030,6.928537818164665
13027,4.927253685157205
28961,6.016157159698354
13056,5.993961427306569
26673,5.153291594497779
18080,5.707110264748875
24549,5.111987788356544
18353,5.375278407684165
14455,5.713732805509369
12936,5.5053315359323625
9249,5.3981627015177525
27937,4.890349128221754
21200,5.476463551931511
22488,6.061456918928017
9630,5.342334251964811
13896,6.774223886357614
23858,6.794586580876499
6658,5.942799375126701
25714,5.308267697401205
6028,6.220590170099739
4231,9.280985211545516
306,5.442417710521793
9945,6.955592608396297
26115,5.262690188904886
24353,6.111467339502679
1924,6.2166061010848646
21668,5.3981627015177525
18057,6.16541785423142
25387,5.407171771460119
17433,4.762173934797756
28343,5.209486152841421
4301,5.998936561946683
15813,7.955425088912672
9377,5.993961427306569
18329,5.529429087511423
10456,4.948759890378168
260,5.82600010738045
26045,5.525452939131784
1091,5.53338948872752
6931,5.902633333401366
22594,6.873163834212518
19993,6.363028103540465
21416,5.575949103146316
13463,5.780743515792329
2417,6.0112671744041615
4676,5.707110264748875
2921,6.198478716492308
22024,6.90875477931522
2249,6.003887067106539
15419,5.707110264748875
5479,6.704414354964107
19813,6.159095388491933
9457,6.453624998892692
5273,5.955837369464831
2459,8.265392930852224
13485,5.442417710521793
10547,7.446585099157725
8621,5.8971538676367405
11158,5.564520407322694
24898,4.663439094112067
17501,5.796057750765372
26405,6.2166061010848646
24580,6.880384082186005
5487,5.093750200806762
3338,7.111512116496157
28412,5.068904202220232
27212,5.723585101952381
6060,7.144407180321139
4348,6.340359303727752
25006,5.703782474656201
7470,6.066108090103747
3691,6.39024066706535
15290,5.8805329864007
4395,5.863631175598097
6205,5.575949103146316
1839,5.993961427306569
12186,5.117993812416755
16996,4.983606621708336
3339,5.817111159963204
5212,7.142827401161621
17654,5.631211781821365
2628,5.802118375377063
24679,5.5053315359323625
14700,6.901737206656574
16784,7.313886831633462
10903,6.218600119691729
20984,5.332718793265369
1999,7.090909822079984
3881,5.303304908059076
29366,5.438079308923196
29025,6.061456918928017
26806,5.135798437050262
16975,4.532599493153256
13473,6.573680166960646
19948,7.944492163932159
5747,5.966146739123692
26406,5.327876168789581
3465,5.6937321388027
20537,7.996653875462607
10897,5.176149732573829
10363,6.415096959171596
19512,6.2166061010848646
754,5.181783550292085
443,5.327876168789581
17694,5.598421958998375
972,5.802118375377063
16760,5.056245805348308
11652,5.0238805208462765
19959,6.375024819828097
825,5.82600010738045
21252,5.60947179518496
12204,5.616771097666572
13142,5.37989735354046
19202,6.2166061010848646
14030,5.351858133476067
21340,6.156978985585555
10529,5.313205979041787
16326,4.941642422609304
16191,5.8522024797744745
3442,6.90875477931522
6820,5.60947179518496
18817,5.82600010738045
19034,5.176149732573829
2337,4.969813299576001
8638,5.545177444479562
3066,5.602118820879701
7982,5.552959584921617
28180,5.493061443340548
20194,6.90875477931522
13813,4.812184355372417
12993,6.99117688712121
15719,4.51085950651685
21495,6.3473892096560105
16318,5.4638318050256105
1934,6.192362489474872
4694,6.733401891837359
7741,6.0867747269123065
5526,6.261491684321042
24337,7.430707082545968
8272,6.792344427470809
27445,5.117993812416755
28168,6.280395838960195
3766,5.765191102784844
18012,5.37989735354046
23027,5.43372200355424
19217,6.570882962339584
1049,5.525452939131784
19271,6.803505257608338
13337,7.2868764117507
12552,5.198497031265826
22608,5.53338948872752
20222,6.561030665896573
13585,5.831882477283517
16020,7.00397413672268
20870,6.2324480165505225
10048,7.090909822079984
4617,5.262690188904886
908,5.351858133476067
19185,5.3981627015177525
17017,5.214935757608986
10033,5.641907070938114
7273,5.802118375377063
5651,6.059123195581797
19172,6.447305862541213
14866,6.55250788703459
757,6.6240652277998935
28892,5.231108616854587
20605,6.257667587882639
9393,5.726847747587197
12998,6.620073206530356
15100,6.566672429803241
8303,6.675823221634848
1701,5.41164605185504
28093,5.54907608489522
56,6.398594934535208
730,6.280395838960195
978,5.613128106388071
7730,5.942799375126701
24019,5.459585514144159
8301,6.175867270105761
4960,5.860786223465865
13829,7.601402334583733
12269,6.285998094508865
4364,5.420534999272286
25803,4.787491742782046
5733,5.209486152841421
16888,6.063785208687608
19081,5.602118820879701
14396,7.378383712996714
1614,5.099866427824199
16292,5.860786223465865
15527,5.525452939131784
26716,5.513428746164983
14164,6.529418838262226
2366,4.795790545596741
14235,6.327936783729195
23148,6.673297967767654
3996,6.135564891081739
7074,5.891644211825772
22221,7.146772179452637
7540,5.407171771460119
3679,5.645446897643238
20449,6.056784013228625
17687,6.416732282512326
16759,5.402677381872279
25403,5.831882477283517
25747,6.46302945692067
5531,5.293304824724492
9862,5.564520407322694
9292,5.43372200355424
12899,5.501258210544727
5608,5.198497031265826
11552,6.1092475827643655
17448,6.84587987526405
8093,6.621405651764134
15157,7.585281078639126
25176,5.081404364984463
3804,5.771441123130016
19011,5.3612921657094255
20531,6.53813982376767
13268,6.364750756851911
17086,5.365976015021851
26515,5.459585514144159
24066,5.755742213586912
10489,5.402677381872279
18702,6.535241271013659
21858,5.365976015021851
7694,5.6240175061873385
8955,5.60947179518496
19976,9.107864580386948
18131,5.081404364984463
15025,6.035481432524756
19672,6.293419278846481
27487,6.07073772800249
2340,5.736572297479192
2913,5.313205979041787
25384,6.152732694704104
20982,6.802394763324311
25205,4.844187086458591
6227,7.622663951323595
14841,5.062595033026967
9394,7.467942332285852
7207,6.018593214496234
27328,5.327876168789581
2477,6.228511003591184
20902,6.3080984415095305
7904,6.9363427358340495
24827,4.727387818712341
29456,5.899897353582492
20044,7.821643126239982
25916,5.942799375126701
7039,5.945420608606575
6437,6.309918278226516
6021,8.833608482690892
1126,7.253470382684528
7308,5.099866427824199
25090,5.857933154483459
26340,5.560681631015528
1669,5.950642552587727
28210,5.998936561946683
29007,6.037870919922137
8176,5.564520407322694
938,5.796057750765372
25505,5.0369526024136295
20298,6.208590026096629
25968,5.786897381366708
14628,5.8888779583328805
10334,6.059123195581797
7919,5.583496308781699
10155,5.860786223465865
16863,5.442417710521793
1596,6.234410725718371
17762,6.364750756851911
23515,5.602118820879701
26961,5.746203190540153
19690,5.583496308781699
10679,5.808142489980444
8473,6.089044875446846
19347,5.375278407684165
17639,6.329720905522696
10379,5.2832037287379885
11805,5.673323267171493
21701,4.836281906951478
25436,5.375278407684165
16259,4.912654885736052
11901,5.3981627015177525
7820,5.723585101952381
29138,8.663542087751374
19495,4.941642422609304
18552,5.075173815233827
9415,5.62040086571715
883,6.68586094706836
26255,5.241747015059643
16927,6.406879986069314
8798,4.890349128221754
11741,4.6443908991413725
4919,6.590301048196686
15619,5.739792912179234
24312,6.88653164253051
28171,6.311734809152915
10795,5.631211781821365
20794,6.363028103540465
16206,5.860786223465865
29204,5.780743515792329
10336,5.19295685089021
15136,4.795790545596741
2160,5.616771097666572
990,6.3473892096560105
25366,6.803505257608338
28357,6.111467339502679
26427,6.0330862217988015
25991,4.852030263919617
13700,5.659482215759621
25272,5.0369526024136295
12974,6.222576268071369
11596,5.472270673671475
510,5.3981627015177525
10129,6.035481432524756
21603,5.652489180268651
18246,5.298317366548036
9243,5.700443573390687
839,5.525452939131784
14932,6.131226489483141
23302,6.825460036255307
25327,5.5909869805108565
3957,5.605802066295998
4839,7.27931883541462
4889,5.501258210544727
25354,6.516193076042964
14253,7.347943823148687
17198,6.464588303689961
1142,4.983606621708336
6189,5.3981627015177525
12203,5.58724865840025
18859,6.621405651764134
11920,5.662960480135946
18909,5.940171252720432
5156,6.745236349484363
11295,5.3471075307174685
23145,5.602118820879701
4349,4.890349128221754
17754,5.579729825986222
19287,5.860786223465865
530,6.894670039433482
23967,5.808142489980444
20843,6.765038976780541
9827,5.594711379601839
1919,6.473890696352274
10945,5.662960480135946
12824,5.860786223465865
23179,7.127693699347399
21693,5.488937726156687
10032,7.090909822079984
16628,6.059123195581797
1949,5.811140992976701
28047,7.30854279753919
16756,5.583496308781699
19699,6.0063531596017325
25985,5.568344503761097
11366,5.75890177387728
10604,4.262679877041316
27074,5.783825182329737
11429,4.605170185988092
12314,6.369900982828227
10571,5.786897381366708
11698,5.187385805840755
15231,6.111467339502679
21409,6.246106765481563
21917,5.638354669333745
847,6.645090969505644
2377,6.536691597591305
15141,5.993961427306569
27505,5.438079308923196
1903,5.7899601708972535
16348,5.3230099791384085
17235,6.35088571671474
12294,5.568344503761097
17224,5.860786223465865
3060,5.934894195619588
26689,5.521460917862246
16672,6.46302945692067
15531,6.063785208687608
24792,6.803505257608338
582,6.68586094706836
18389,4.605170185988092
7035,5.817111159963204
22156,6.222576268071369
25328,7.955425088912672
2180,5.093750200806762
20189,4.77912349311153
10327,5.4510384535657
7623,5.442417710521793
16945,5.393627546352362
26270,5.594711379601839
17990,5.958424693029782
6201,5.5053315359323625
11886,5.937536205082426
16065,5.602118820879701
19904,5.666426688112432
21063,7.601402334583733
27634,5.525452939131784
12511,5.043425116919247
761,5.420534999272286
28740,6.71295620067707
22073,6.269096283706261
16569,5.225746673713202
27598,5.123963979403259
10857,5.83773044716594
22752,5.998936561946683
24723,5.049856007249537
1415,5.831882477283517
17518,5.3230099791384085
16236,7.734996194022781
24514,5.093750200806762
18113,5.950642552587727
22743,5.796057750765372
24086,4.90527477843843
19015,5.204006687076795
7614,5.365976015021851
25114,5.375278407684165
4327,5.823045895483019
15021,5.83773044716594
8776,6.90875477931522
18926,5.293304824724492
7670,6.42648845745769
22935,4.574710978503383
17298,5.303304908059076
18214,5.10594547390058
6630,5.476463551931511
3118,7.060476365999801
26044,6.152732694704104
22617,5.961005339623274
6805,6.175867270105761
20242,5.8888779583328805
9113,6.2166061010848646
13176,5.726847747587197
13470,5.71042701737487
12635,5.043425116919247
20303,6.580639137284949
12846,4.0943445622221
22846,6.802394763324311
29122,5.5909869805108565
2456,6.415096959171596
23578,6.272877006546167
21069,6.803505257608338
18773,6.796823718274855
12762,6.0473721790462776
10523,4.948759890378168
14669,5.455321115357702
20253,5.214935757608986
15295,5.707110264748875
27552,6.326149473155099
11090,4.983606621708336
25308,5.666426688112432
18851,5.968707559985366
19294,6.898714534329988
13219,5.777652323222656
2552,6.2166061010848646
6975,6.366470447731438
17711,6.208590026096629
1665,6.111467339502679
24274,5.081404364984463
28586,6.8501261661455
8916,5.976350909297934
15224,6.3835066348840055
7963,5.525452939131784
12877,5.700443573390687
26073,5.313205979041787
18434,6.298949246855942
1811,5.924255797414532
3527,7.226936018493289
9983,6.398594934535208
4295,5.707110264748875
602,5.8971538676367405
12300,5.777652323222656
25492,8.640648995343156
17521,5.262690188904886
29445,6.236369590203704
22634,6.274762021241939
10360,6.746412128573375
19431,5.0369526024136295
25326,5.648974238161206
27975,6.444131256700441
20505,6.139884552226255
14167,6.4457198193855785
23335,5.068904202220232
24061,4.976733742420574
13476,5.899897353582492
6107,5.942799375126701
24607,7.313886831633462
16427,6.049733455231958
13856,5.093750200806762
23848,5.170483995038151
26019,6.431331081933479
15250,7.824445930877619
28899,5.318119993844216
24414,5.337538079701318
28565,5.84354441703136
27347,4.836281906951478
18891,5.198497031265826
10603,5.575949103146316
22951,6.111467339502679
22957,5.393627546352362
874,5.860786223465865
6877,6.100318952020064
28306,6.90875477931522
1626,6.590301048196686
26666,5.583496308781699
107,5.968707559985366
13240,6.664409020350408
15359,4.653960350157523
15957,8.625688787569537
17935,7.080867896690782
976,5.993961427306569
3819,6.740519359606223
11842,6.025865973825314
22648,5.602118820879701
25305,6.20455776256869
15701,7.53689712956617
5193,6.131226489483141
1018,7.367708572374371
23702,5.780743515792329
21596,7.362645270417825
23047,5.634789603169249
2400,6.476972362889683
6945,5.181783550292085
4646,7.282761179605593
20722,5.017279836814924
21503,5.799092654460526
22964,6.47543271670409
949,8.412054873292933
23604,6.577861357721047
23015,6.171700597410915
5674,5.241747015059643
10259,6.697034247666484
15003,5.303304908059076
23542,5.225746673713202
11419,5.093750200806762
19542,5.267858159063328
18719,6.0867747269123065
12239,5.869296913133774
27912,5.075173815233827
16705,5.351858133476067
16558,5.170483995038151
8217,6.835184586147301
25799,4.969813299576001
24398,5.351858133476067
12822,5.886104031450156
7254,6.865891074883439
27640,4.727387818712341
19391,6.063785208687608
4359,6.3473892096560105
11730,5.8805329864007
26995,5.993961427306569
26776,5.6240175061873385
19652,5.7899601708972535
21059,6.621405651764134
29004,5.4638318050256105
14497,5.272999558563747
15437,5.602118820879701
11883,5.777652323222656
20461,6.293419278846481
18152,5.872117789475416
21835,5.883322388488279
6393,6.19644412779452
5120,6.68586094706836
19784,6.63200177739563
5239,6.940222469119639
2504,7.601402334583733
10371,5.860786223465865
11364,5.181783550292085
7391,5.225746673713202
21422,6.12029741895095
8954,6.659293919683638
16494,6.363028103540465
1417,5.908082938168931
15186,5.973809611869261
10946,5.093750200806762
11391,6.580639137284949
18140,6.533788837933344
4077,6.2324480165505225
28968,5.5909869805108565
6560,5.278114659230517
12521,7.1569563646156364
23356,6.0330862217988015
8437,5.455321115357702
14610,6.566672429803241
29380,6.955592608396297
18650,6.950814768442584
16479,5.720311776607412
2611,5.3471075307174685
4155,5.393627546352362
12672,5.3471075307174685
10649,6.641182169740591
5703,7.017506142941256
22801,5.10594547390058
28859,5.068904202220232
8851,5.476463551931511
28308,6.368187186350492
4791,5.886104031450156
28722,5.703782474656201
319,6.504288173536645
9432,5.170483995038151
28998,4.969813299576001
10567,5.638354669333745
15389,5.697093486505405
14102,9.169622538697624
5913,5.099866427824199
22914,6.981934677156389
26473,5.389071729816501
19525,6.16541785423142
7232,5.986452005284438
16714,5.493061443340548
9978,5.993961427306569
9004,5.575949103146316
10170,5.389071729816501
5790,5.135798437050262
16997,5.099866427824199
29235,5.937536205082426
24498,5.54907608489522
5806,5.198497031265826
6158,5.214935757608986
1860,6.90875477931522
15976,4.912654885736052
8598,6.598509028614515
5430,5.627621113690637
10302,6.490723534502507
20027,9.61447125707121
18598,7.541152455136308
17644,5.455321115357702
28554,5.2832037287379885
3464,5.910796644040527
20967,5.662960480135946
24221,5.736572297479192
12529,7.369600720526409
7874,5.424950017481403
6125,6.85751406254539
25913,6.418364935936212
28426,5.736572297479192
22289,5.472270673671475
17970,5.662960480135946
13864,5.700443573390687
14590,6.86171134048073
11210,5.998936561946683
6057,5.3981627015177525
22609,6.2166061010848646
12934,6.650279048587422
20933,6.126869184114185
23690,5.214935757608986
29020,6.202535517187923
10184,6.431331081933479
17797,5.811140992976701
51,7.396948602621014
16476,5.365976015021851
23440,5.5053315359323625
9923,6.253828811575473
23974,4.852030263919617
4329,5.2832037287379885
17476,5.476463551931511
17938,6.893656354602635
28037,6.186208623900494
10537,6.175867270105761
11277,5.318119993844216
10510,5.966146739123692
7444,5.940171252720432
21373,5.147494476813453
8554,5.393627546352362
10220,5.236441962829949
22787,5.389071729816501
13454,5.056245805348308
21478,5.579729825986222
22468,5.5093883366279774
5340,5.318119993844216
20033,7.378383712996714
7971,5.0238805208462765
15447,5.187385805840755
3869,7.24422751560335
20247,6.030685260261263
25620,5.4510384535657
23109,6.20455776256869
2593,5.14166355650266
8484,5.613128106388071
12712,5.929589143389895
11184,4.882801922586371
6050,6.525029657843462
17666,6.977281341630747
8166,9.436838291102966
13336,4.394449154672439
9703,5.003946305945459
14298,6.09807428216624
9705,5.937536205082426
10265,5.214935757608986
7636,6.095824562432225
16957,6.152732694704104
23089,5.159055299214529
10564,6.214608098422191
17545,6.68586094706836
13203,6.236369590203704
13410,5.2574953720277815
5396,5.123963979403259
18805,6.18826412308259
15595,5.910796644040527
16452,5.780743515792329
28118,5.986452005284438
2999,7.112327444710911
4746,5.3230099791384085
16946,5.891644211825772
8532,6.733401891837359
19500,5.666426688112432
27234,6.698268054115413
15765,7.215975002651466
5691,5.375278407684165
28985,5.7899601708972535
3017,5.84354441703136
19213,5.8971538676367405
15285,5.204006687076795
4075,7.260522598089852
16642,6.12029741895095
16360,5.579729825986222
9664,5.1298987149230735
27966,5.068904202220232
10307,5.860786223465865
12961,5.313205979041787
12442,5.579729825986222
29029,4.804021044733257
18098,5.720311776607412
3495,5.365976015021851
15312,5.318119993844216
20966,6.721425700790643
14713,5.828945617610208
1485,6.499787040655854
24941,5.3612921657094255
20076,4.23410650459726
4267,5.43372200355424
17059,5.497168225293202
16407,5.755742213586912
15880,7.412160334945205
76,5.37989735354046
20707,5.303304908059076
3046,5.556828061699537
2036,5.6240175061873385
3065,6.364750756851911
28419,5.736572297479192
22304,5.783825182329737
6375,5.53338948872752
7871,5.525452939131784
22992,6.413458957167357
6927,5.638354669333745
1041,6.977281341630747
28198,5.991464547107982
16498,4.7535901911063645
6991,5.14166355650266
4250,5.087596335232384
7550,5.631211781821365
8422,6.698268054115413
1501,6.782192056006791
3853,6.803505257608338
5813,5.942799375126701
27814,5.442417710521793
25209,6.498282149476434
7644,6.052089168924417
23950,6.9167150203536085
10895,5.666426688112432
26481,4.442651256490317
21297,6.156978985585555
3598,6.214608098422191
22039,5.905361848054571
1480,8.760766624241956
15500,5.288267030694535
21846,6.175867270105761
7410,5.723585101952381
15536,6.309918278226516
16078,4.564348191467836
6278,5.780743515792329
81,5.942799375126701
24181,5.849324779946859
13453,5.950642552587727
22659,6.049733455231958
18585,5.545177444479562
13080,5.455321115357702
24074,8.371242135931933
18194,5.726847747587197
18479,5.303304908059076
27186,7.059617628291383
3822,5.484796933490655
29357,6.345636360828596
27978,5.525452939131784
11244,6.536691597591305
29230,5.267858159063328
20703,6.202535517187923
24013,5.3471075307174685
10247,5.7899601708972535
5044,5.942799375126701
14346,6.049733455231958
17780,5.796057750765372
3838,6.222576268071369
6351,5.993961427306569
3231,6.814542897259958
588,6.68586094706836
14340,6.2166061010848646
24223,5.389071729816501
27382,5.831882477283517
17854,5.3706380281276624
23218,5.44673737166631
16123,6.695798917058491
25724,5.602118820879701
25396,5.198497031265826
3279,7.208600337960199
9066,5.793013608384144
15367,4.844187086458591
15611,5.638354669333745
4923,6.194405391104672
17110,6.612041034833092
14882,5.872117789475416
2347,5.8888779583328805
20464,6.0867747269123065
19134,5.971261839790462
14294,5.828945617610208
25609,5.860786223465865
22336,5.318119993844216
8860,5.8888779583328805
3033,7.417580402414544
5289,9.81356284500814
11966,6.419994928147142
9895,6.90875477931522
26710,6.51025834052315
12026,5.976350909297934
8562,6.46302945692067
27803,5.497168225293202
1618,7.789868559054706
7045,5.780743515792329
25932,6.68586094706836
4274,5.41164605185504
13388,5.262690188904886
10411,6.55250788703459
1950,6.037870919922137
10928,6.124683390894205
22414,6.369900982828227
24750,8.160803920954665
1068,5.4510384535657
17993,5.641907070938114
2274,7.327123292259293
11159,5.638354669333745
12938,6.194405391104672
12445,6.16541785423142
1265,5.921578419643816
12386,6.396929655216146
2845,6.329720905522696
27130,4.844187086458591
8774,5.802118375377063
23202,6.190315405853148
26653,6.418364935936212
347,6.985641817639208
19421,5.755742213586912
2260,5.932245187448011
6277,6.144185634125646
18281,5.513428746164983
20256,5.220355825078324
9919,5.973809611869261
8744,5.860786223465865
26849,5.181783550292085
9029,6.709304340258298
15487,7.496097345175956
